Trait	Network	DensityRare	DensityCommon	DensityShared	Repeat	similarity
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.06	0.0	0.04081632653061224	1	0.2014643542078182
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.125	0.0	0.04081632653061224	1	0.2014643542078182
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	1	0.2014643542078182
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	1	0.2014643542078182
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	1	0.2014643542078182
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	1	0.2014643542078182
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.031746031746031744	0.009070294784580499	0.022675736961451247	1	0.2014643542078182
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.0	1	0.2014643542078182
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.04081632653061224	0.011834319526627219	0.019204389574759947	1	0.2014643542078182
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.4444444444444444	0.125	0.24489795918367346	1	0.2014643542078182
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	1	0.2014643542078182
nearestGene_EFO_0004741_GCST008062	pcnet2	0.018730489073881373	0.02203856749311295	0.02294921875	2	0.8227407651044357
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.11634349030470914	0.037037037037037035	0.08911614317019723	2	0.8227407651044357
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0005213_GCST009414	pcnet2	0.09375	0.08163265306122448	0.10666666666666667	2	0.8227407651044357
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.25	0.125	2	0.8227407651044357
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	2	0.8227407651044357
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.125	0.125	0.09375	2	0.8227407651044357
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.64	0.4444444444444444	0.65625	2	0.8227407651044357
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.375	0.5	0.65625	2	0.8227407651044357
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.08163265306122448	0.0864	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0625	0.05555555555555555	0.08163265306122448	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.09876543209876543	0.0	0.04081632653061224	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.04081632653061224	0.05555555555555555	0.07100591715976332	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.02666666666666667	0.01020408163265306	0.019024970273483946	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0234375	0.015625	0.02734375	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.023668639053254437	0.010973936899862825	2	0.8227407651044357
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.05555555555555555	0.011834319526627219	2	0.8227407651044357
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0000731_GCST009158	pcnet2	0.03550295857988166	0.049586776859504134	0.04861111111111111	2	0.8227407651044357
nearestGene_EFO_0004343_GCST008996	pcnet2	0.038580246913580245	0.03204587620172036	0.035493896671321114	2	0.8227407651044357
nearestGene_EFO_0004343_GCST008997	pcnet2	0.016	0.040289256198347105	0.03236758714350385	2	0.8227407651044357
nearestGene_EFO_0004343_GCST008998	pcnet2	0.06	0.035555555555555556	0.045714285714285714	2	0.8227407651044357
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.2222222222222222	2	0.8227407651044357
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.4444444444444444	0.32653061224489793	2	0.8227407651044357
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.04938271604938271	2	0.8227407651044357
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.05555555555555555	2	0.8227407651044357
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.030915576694411414	0.014568158168574402	0.023333333333333334	2	0.8227407651044357
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.08163265306122448	0.0	0.05102040816326531	2	0.8227407651044357
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.027777777777777776	0.05555555555555555	0.04513888888888889	2	0.8227407651044357
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.16666666666666666	0.1301775147928994	2	0.8227407651044357
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.16	0.08579881656804733	2	0.8227407651044357
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.03527336860670194	0.01988165680473373	0.0272216796875	2	0.8227407651044357
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.16	0.1322314049586777	0.14058956916099774	2	0.8227407651044357
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.25	0.0	0.20408163265306123	2	0.8227407651044357
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.08	2	0.8227407651044357
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.08616780045351474	0.036281179138321996	0.060090702947845805	2	0.8227407651044357
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.16666666666666666	0.0	0.06944444444444445	2	0.8227407651044357
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.011834319526627219	0.027434842249657063	2	0.8227407651044357
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.125	0.40816326530612246	2	0.8227407651044357
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.8227407651044357
nearestGene_EFO_0004741_GCST008062	pcnet2	0.01664932362122789	0.020202020202020204	0.02099609375	2	0.6846291612486531
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.07202216066481995	0.037037037037037035	0.06281957633308985	2	0.6846291612486531
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0005213_GCST009414	pcnet2	0.0625	0.04081632653061224	0.08888888888888889	2	0.6846291612486531
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.25	0.09375	2	0.6846291612486531
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	2	0.6846291612486531
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.03125	2	0.6846291612486531
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.64	0.4444444444444444	0.53125	2	0.6846291612486531
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.25	0.5	0.53125	2	0.6846291612486531
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.07142857142857142	0.0704	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.03125	0.05555555555555555	0.061224489795918366	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.07407407407407407	0.0	0.030612244897959183	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.04081632653061224	0.05555555555555555	0.05917159763313609	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.02666666666666667	0.0	0.014268727705112961	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.015625	0.0078125	0.021484375	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.011834319526627219	0.00823045267489712	2	0.6846291612486531
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.05555555555555555	0.011834319526627219	2	0.6846291612486531
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0000731_GCST009158	pcnet2	0.03550295857988166	0.06611570247933884	0.04513888888888889	2	0.6846291612486531
nearestGene_EFO_0004343_GCST008996	pcnet2	0.03510802469135803	0.027323326024624724	0.032250799513535426	2	0.6846291612486531
nearestGene_EFO_0004343_GCST008997	pcnet2	0.012	0.03925619834710744	0.027840651878678135	2	0.6846291612486531
nearestGene_EFO_0004343_GCST008998	pcnet2	0.035	0.017777777777777778	0.029387755102040815	2	0.6846291612486531
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.16666666666666666	2	0.6846291612486531
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.2222222222222222	0.2857142857142857	2	0.6846291612486531
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.08	0.0	0.07407407407407407	2	0.6846291612486531
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.05555555555555555	2	0.6846291612486531
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.028537455410225922	0.012486992715920915	0.019444444444444445	2	0.6846291612486531
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.0	0.030612244897959183	2	0.6846291612486531
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.027777777777777776	0.05555555555555555	0.034722222222222224	2	0.6846291612486531
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.08163265306122448	0.16666666666666666	0.10650887573964497	2	0.6846291612486531
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.16	0.06804733727810651	2	0.6846291612486531
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.03073822121441169	0.01893491124260355	0.024658203125	2	0.6846291612486531
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.14	0.11570247933884298	0.11791383219954649	2	0.6846291612486531
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.125	0.0	0.16326530612244897	2	0.6846291612486531
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.06802721088435375	0.022675736961451247	0.046485260770975055	2	0.6846291612486531
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.1111111111111111	0.0	0.041666666666666664	2	0.6846291612486531
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.02040816326530612	0.0	0.02194787379972565	2	0.6846291612486531
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.4444444444444444	0.125	0.3673469387755102	2	0.6846291612486531
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.6846291612486531
nearestGene_EFO_0004741_GCST008062	pcnet2	0.01664932362122789	0.020202020202020204	0.021484375	2	0.5770494975189845
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.060941828254847646	0.030864197530864196	0.05697589481373265	2	0.5770494975189845
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.0	0.08	2	0.5770494975189845
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	2	0.5770494975189845
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.08163265306122448	2	0.5770494975189845
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.56	0.2222222222222222	0.4375	2	0.5770494975189845
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.5	0.4375	2	0.5770494975189845
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.061224489795918366	0.0544	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.05102040816326531	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.07407407407407407	0.0	0.030612244897959183	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.08163265306122448	0.05555555555555555	0.07100591715976332	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.044444444444444446	0.0	0.02140309155766944	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0078125	0.01953125	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.023668639053254437	0.0054869684499314125	2	0.5770494975189845
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.05555555555555555	0.011834319526627219	2	0.5770494975189845
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.08264462809917356	0.04513888888888889	2	0.5770494975189845
nearestGene_EFO_0004343_GCST008996	pcnet2	0.03125	0.029009951087873166	0.03162019728841043	2	0.5770494975189845
nearestGene_EFO_0004343_GCST008997	pcnet2	0.012	0.040289256198347105	0.026029877772747848	2	0.5770494975189845
nearestGene_EFO_0004343_GCST008998	pcnet2	0.035	0.02666666666666667	0.0326530612244898	2	0.5770494975189845
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.04081632653061224	0.011834319526627219	2	0.5770494975189845
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.1111111111111111	2	0.5770494975189845
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.2222222222222222	0.12244897959183673	2	0.5770494975189845
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.04938271604938271	2	0.5770494975189845
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.05555555555555555	2	0.5770494975189845
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.023781212841854936	0.012486992715920915	0.01611111111111111	2	0.5770494975189845
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.0	0.05102040816326531	2	0.5770494975189845
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.013888888888888888	0.05555555555555555	0.034722222222222224	2	0.5770494975189845
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.08163265306122448	0.1111111111111111	0.09467455621301775	2	0.5770494975189845
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.1	0.05325443786982249	2	0.5770494975189845
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.025195263290501386	0.01514792899408284	0.0208740234375	2	0.5770494975189845
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.08	0.11570247933884298	0.09523809523809523	2	0.5770494975189845
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	2	0.5770494975189845
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	2	0.5770494975189845
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.05442176870748299	0.027210884353741496	0.04195011337868481	2	0.5770494975189845
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.1111111111111111	0.0	0.041666666666666664	2	0.5770494975189845
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.0	0.02194787379972565	2	0.5770494975189845
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.4444444444444444	0.125	0.32653061224489793	2	0.5770494975189845
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.5770494975189845
nearestGene_EFO_0004741_GCST008062	pcnet2	0.01664932362122789	0.02203856749311295	0.021484375	2	0.4932151196090601
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.0443213296398892	0.024691358024691357	0.04674945215485756	2	0.4932151196090601
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.0	0.07111111111111111	2	0.4932151196090601
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	2	0.4932151196090601
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.08163265306122448	2	0.4932151196090601
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.56	0.2222222222222222	0.34375	2	0.4932151196090601
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.5	0.34375	2	0.4932151196090601
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0006525_GCST007459	pcnet2	0.06611570247933884	0.02040816326530612	0.0416	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.05102040816326531	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.07407407407407407	0.0	0.030612244897959183	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.08163265306122448	0.05555555555555555	0.08284023668639054	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.02666666666666667	0.0	0.028537455410225922	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.015625	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.0027434842249657062	2	0.4932151196090601
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.05555555555555555	0.011834319526627219	2	0.4932151196090601
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.08264462809917356	0.04513888888888889	2	0.4932151196090601
nearestGene_EFO_0004343_GCST008996	pcnet2	0.031635802469135804	0.028672626075223476	0.029368046484392594	2	0.4932151196090601
nearestGene_EFO_0004343_GCST008997	pcnet2	0.012	0.03512396694214876	0.024671797193300135	2	0.4932151196090601
nearestGene_EFO_0004343_GCST008998	pcnet2	0.015	0.035555555555555556	0.026122448979591838	2	0.4932151196090601
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.04081632653061224	0.023668639053254437	2	0.4932151196090601
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.1111111111111111	2	0.4932151196090601
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.04081632653061224	2	0.4932151196090601
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.04938271604938271	2	0.4932151196090601
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.02140309155766944	0.018730489073881373	0.019444444444444445	2	0.4932151196090601
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.0	0.030612244897959183	2	0.4932151196090601
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.013888888888888888	0.027777777777777776	0.024305555555555556	2	0.4932151196090601
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.04081632653061224	0.1111111111111111	0.047337278106508875	2	0.4932151196090601
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0234375	0.1	0.05325443786982249	2	0.4932151196090601
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.021164021164021163	0.019408284023668638	0.021728515625	2	0.4932151196090601
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.06	0.09917355371900827	0.07709750566893424	2	0.4932151196090601
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	2	0.4932151196090601
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	2	0.4932151196090601
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.045351473922902494	0.022675736961451247	0.03741496598639456	2	0.4932151196090601
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.05555555555555555	0.0	0.027777777777777776	2	0.4932151196090601
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.04081632653061224	0.0	0.024691358024691357	2	0.4932151196090601
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.4444444444444444	0.125	0.32653061224489793	2	0.4932151196090601
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	2	0.4932151196090601
nearestGene_EFO_0004741_GCST008062	pcnet2	0.012486992715920915	0.02203856749311295	0.02001953125	2	0.4279875569783799
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.0443213296398892	0.012345679012345678	0.039444850255661065	2	0.4279875569783799
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.0	0.07111111111111111	2	0.4279875569783799
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	2	0.4279875569783799
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.08163265306122448	2	0.4279875569783799
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.4	0.0	0.25	2	0.4279875569783799
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.0	0.25	0.25	2	0.4279875569783799
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0006525_GCST007459	pcnet2	0.049586776859504134	0.02040816326530612	0.032	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.0	0.02040816326530612	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.024691358024691357	0.0	0.01020408163265306	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.0	0.03550295857988166	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.02666666666666667	0.0	0.023781212841854936	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.013671875	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.0	0.011834319526627219	0.0027434842249657062	2	0.4279875569783799
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.04081632653061224	0.006920415224913495	2	0.4279875569783799
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.05555555555555555	0.011834319526627219	2	0.4279875569783799
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	2	0.4279875569783799
nearestGene_EFO_0000731_GCST009158	pcnet2	0.03550295857988166	0.049586776859504134	0.03819444444444445	2	0.4279875569783799
nearestGene_EFO_0004343_GCST008996	pcnet2	0.03202160493827161	0.028672626075223476	0.029007702355749742	2	0.4279875569783799
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0144	0.0371900826446281	0.02489814395654142	2	0.4279875569783799
nearestGene_EFO_0004343_GCST008998	pcnet2	0.02	0.02666666666666667	0.027755102040816326	2	0.4279875569783799
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.04081632653061224	0.023668639053254437	2	0.4279875569783799
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.1111111111111111	2	0.4279875569783799
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.0	0.04081632653061224	2	0.4279875569783799
